,camion,comuna,dia,value
215,1,Arica,31,0.0
216,1,Arica,32,0.0
217,1,Arica,33,0.0
218,1,Arica,34,0.0
219,1,Arica,35,0.0
220,1,Arica,36,0.0
221,1,Arica,37,0.0
222,1,Arica,38,0.0
223,1,Arica,39,0.0
224,1,Arica,40,0.0
225,1,Arica,41,0.0
226,1,Arica,42,0.0
227,1,Arica,43,0.0
228,1,Arica,44,0.0
229,1,Arica,45,0.0
230,1,Camarones,0,0.0
231,1,Camarones,1,0.0
232,1,Camarones,2,0.0
233,1,Camarones,3,0.0
234,1,Camarones,4,0.0
235,1,Camarones,5,0.0
236,1,Camarones,6,0.0
237,1,Camarones,7,0.0
238,1,Camarones,8,0.0
239,1,Camarones,9,0.0
240,1,Camarones,10,0.0
241,1,Camarones,11,0.0
242,1,Camarones,12,0.0
243,1,Camarones,13,0.0
244,1,Camarones,14,0.0
245,1,Camarones,15,0.0
246,1,Camarones,16,0.0
247,1,Camarones,17,0.0
248,1,Camarones,18,0.0
249,1,Camarones,19,0.0
250,1,Camarones,20,0.0
251,1,Camarones,21,0.0
252,1,Camarones,22,0.0
253,1,Camarones,23,0.0
254,1,Camarones,24,0.0
255,1,Camarones,25,0.0
256,1,Camarones,26,0.0
257,1,Camarones,27,0.0
258,1,Camarones,28,0.0
259,1,Camarones,29,0.0
260,1,Camarones,30,0.0
261,1,Camarones,31,0.0
262,1,Camarones,32,0.0
263,1,Camarones,33,0.0
264,1,Camarones,34,0.0
265,1,Camarones,35,0.0
266,1,Camarones,36,0.0
267,1,Camarones,37,0.0
268,1,Camarones,38,0.0
269,1,Camarones,39,0.0
270,1,Camarones,40,0.0
271,1,Camarones,41,0.0
272,1,Camarones,42,0.0
273,1,Camarones,43,0.0
274,1,Camarones,44,0.0
275,1,Camarones,45,0.0
276,1,Putre,0,0.0
277,1,Putre,1,0.0
278,1,Putre,2,0.0
279,1,Putre,3,0.0
280,1,Putre,4,0.0
281,1,Putre,5,0.0
282,1,Putre,6,0.0
283,1,Putre,7,0.0
284,1,Putre,8,0.0
285,1,Putre,9,0.0
286,1,Putre,10,0.0
287,1,Putre,11,0.0
288,1,Putre,12,0.0
289,1,Putre,13,0.0
290,1,Putre,14,0.0
291,1,Putre,15,0.0
292,1,Putre,16,0.0
293,1,Putre,17,0.0
294,1,Putre,18,0.0
295,1,Putre,19,0.0
296,1,Putre,20,0.0
297,1,Putre,21,0.0
298,1,Putre,22,0.0
299,1,Putre,23,0.0
300,1,Putre,24,0.0
301,1,Putre,25,0.0
302,1,Putre,26,0.0
303,1,Putre,27,0.0
304,1,Putre,28,0.0
305,1,Putre,29,0.0
306,1,Putre,30,0.0
307,1,Putre,31,0.0
308,1,Putre,32,0.0
309,1,Putre,33,0.0
310,1,Putre,34,0.0
311,1,Putre,35,0.0
312,1,Putre,36,0.0
313,1,Putre,37,0.0
314,1,Putre,38,0.0
315,1,Putre,39,0.0
316,1,Putre,40,0.0
317,1,Putre,41,0.0
318,1,Putre,42,0.0
319,1,Putre,43,0.0
320,1,Putre,44,0.0
321,1,Putre,45,809.0
322,1,General Lagos,0,0.0
323,1,General Lagos,1,0.0
324,1,General Lagos,2,0.0
325,1,General Lagos,3,0.0
326,1,General Lagos,4,0.0
327,1,General Lagos,5,0.0
328,1,General Lagos,6,0.0
329,1,General Lagos,7,0.0
330,1,General Lagos,8,0.0
331,1,General Lagos,9,0.0
332,1,General Lagos,10,0.0
333,1,General Lagos,11,0.0
334,1,General Lagos,12,0.0
335,1,General Lagos,13,0.0
336,1,General Lagos,14,0.0
337,1,General Lagos,15,0.0
338,1,General Lagos,16,0.0
339,1,General Lagos,17,0.0
340,1,General Lagos,18,0.0
341,1,General Lagos,19,0.0
342,1,General Lagos,20,0.0
343,1,General Lagos,21,0.0
344,1,General Lagos,22,0.0
345,1,General Lagos,23,0.0
346,1,General Lagos,24,0.0
347,1,General Lagos,25,0.0
348,1,General Lagos,26,0.0
349,1,General Lagos,27,0.0
350,1,General Lagos,28,0.0
351,1,General Lagos,29,0.0
352,1,General Lagos,30,0.0
353,1,General Lagos,31,0.0
354,1,General Lagos,32,0.0
355,1,General Lagos,33,0.0
356,1,General Lagos,34,0.0
357,1,General Lagos,35,0.0
358,1,General Lagos,36,0.0
359,1,General Lagos,37,0.0
360,1,General Lagos,38,0.0
361,1,General Lagos,39,0.0
362,1,General Lagos,40,0.0
363,1,General Lagos,41,0.0
364,1,General Lagos,42,0.0
365,1,General Lagos,43,0.0
366,1,General Lagos,44,0.0
367,1,General Lagos,45,0.0
368,2,Arica,0,809.0
369,2,Arica,1,0.0
370,2,Arica,2,0.0
371,2,Arica,3,0.0
372,2,Arica,4,0.0
373,2,Arica,5,0.0
374,2,Arica,6,0.0
375,2,Arica,7,0.0
376,2,Arica,8,0.0
377,2,Arica,9,0.0
378,2,Arica,10,0.0
379,2,Arica,11,0.0
380,2,Arica,12,0.0
381,2,Arica,13,0.0
382,2,Arica,14,0.0
383,2,Arica,15,0.0
384,2,Arica,16,0.0
385,2,Arica,17,0.0
386,2,Arica,18,0.0
387,2,Arica,19,0.0
388,2,Arica,20,0.0
389,2,Arica,21,0.0
390,2,Arica,22,0.0
391,2,Arica,23,0.0
392,2,Arica,24,0.0
393,2,Arica,25,0.0
394,2,Arica,26,0.0
395,2,Arica,27,0.0
396,2,Arica,28,0.0
397,2,Arica,29,0.0
398,2,Arica,30,0.0
399,2,Arica,31,0.0
400,2,Arica,32,0.0
401,2,Arica,33,0.0
402,2,Arica,34,0.0
403,2,Arica,35,0.0
404,2,Arica,36,0.0
405,2,Arica,37,0.0
406,2,Arica,38,0.0
407,2,Arica,39,0.0
408,2,Arica,40,0.0
409,2,Arica,41,0.0
410,2,Arica,42,0.0
411,2,Arica,43,0.0
412,2,Arica,44,0.0
413,2,Arica,45,0.0
414,2,Camarones,0,0.0
415,2,Camarones,1,0.0
416,2,Camarones,2,0.0
417,2,Camarones,3,0.0
418,2,Camarones,4,0.0
419,2,Camarones,5,0.0
420,2,Camarones,6,0.0
421,2,Camarones,7,0.0
422,2,Camarones,8,0.0
423,2,Camarones,9,0.0
424,2,Camarones,10,0.0
425,2,Camarones,11,0.0
426,2,Camarones,12,0.0
427,2,Camarones,13,0.0
428,2,Camarones,14,0.0
429,2,Camarones,15,0.0
430,2,Camarones,16,0.0
431,2,Camarones,17,0.0
432,2,Camarones,18,0.0
433,2,Camarones,19,0.0
434,2,Camarones,20,0.0
435,2,Camarones,21,0.0
436,2,Camarones,22,0.0
437,2,Camarones,23,0.0
438,2,Camarones,24,0.0
439,2,Camarones,25,0.0
440,2,Camarones,26,0.0
441,2,Camarones,27,0.0
442,2,Camarones,28,0.0
443,2,Camarones,29,0.0
444,2,Camarones,30,0.0
445,2,Camarones,31,0.0
446,2,Camarones,32,0.0
447,2,Camarones,33,0.0
448,2,Camarones,34,0.0
449,2,Camarones,35,0.0
450,2,Camarones,36,0.0
451,2,Camarones,37,0.0
452,2,Camarones,38,0.0
453,2,Camarones,39,0.0
454,2,Camarones,40,0.0
455,2,Camarones,41,0.0
456,2,Camarones,42,0.0
457,2,Camarones,43,0.0
458,2,Camarones,44,0.0
459,2,Camarones,45,0.0
460,2,Putre,0,0.0
461,2,Putre,1,0.0
462,2,Putre,2,0.0
463,2,Putre,3,0.0
464,2,Putre,4,0.0
465,2,Putre,5,0.0
466,2,Putre,6,0.0
467,2,Putre,7,0.0
468,2,Putre,8,0.0
469,2,Putre,9,0.0
470,2,Putre,10,0.0
471,2,Putre,11,0.0
472,2,Putre,12,0.0
473,2,Putre,13,0.0
474,2,Putre,14,0.0
475,2,Putre,15,0.0
476,2,Putre,16,0.0
477,2,Putre,17,0.0
478,2,Putre,18,0.0
479,2,Putre,19,0.0
480,2,Putre,20,0.0
481,2,Putre,21,0.0
482,2,Putre,22,0.0
483,2,Putre,23,0.0
484,2,Putre,24,0.0
485,2,Putre,25,0.0
486,2,Putre,26,0.0
487,2,Putre,27,0.0
488,2,Putre,28,0.0
489,2,Putre,29,0.0
490,2,Putre,30,0.0
491,2,Putre,31,0.0
492,2,Putre,32,0.0
493,2,Putre,33,0.0
494,2,Putre,34,0.0
495,2,Putre,35,0.0
496,2,Putre,36,0.0
497,2,Putre,37,0.0
498,2,Putre,38,0.0
499,2,Putre,39,0.0
500,2,Putre,40,0.0
501,2,Putre,41,0.0
502,2,Putre,42,0.0
503,2,Putre,43,0.0
504,2,Putre,44,0.0
505,2,Putre,45,0.0
506,2,General Lagos,0,0.0
507,2,General Lagos,1,0.0
508,2,General Lagos,2,0.0
509,2,General Lagos,3,0.0
510,2,General Lagos,4,0.0
511,2,General Lagos,5,0.0
512,2,General Lagos,6,0.0
513,2,General Lagos,7,0.0
514,2,General Lagos,8,0.0
515,2,General Lagos,9,0.0
516,2,General Lagos,10,0.0
517,2,General Lagos,11,0.0
518,2,General Lagos,12,0.0
519,2,General Lagos,13,0.0
520,2,General Lagos,14,0.0
521,2,General Lagos,15,0.0
522,2,General Lagos,16,0.0
523,2,General Lagos,17,0.0
524,2,General Lagos,18,0.0
525,2,General Lagos,19,0.0
526,2,General Lagos,20,0.0
527,2,General Lagos,21,0.0
528,2,General Lagos,22,0.0
529,2,General Lagos,23,0.0
530,2,General Lagos,24,0.0
531,2,General Lagos,25,0.0
532,2,General Lagos,26,0.0
533,2,General Lagos,27,0.0
534,2,General Lagos,28,0.0
535,2,General Lagos,29,0.0
536,2,General Lagos,30,0.0
537,2,General Lagos,31,0.0
538,2,General Lagos,32,0.0
539,2,General Lagos,33,0.0
540,2,General Lagos,34,0.0
541,2,General Lagos,35,0.0
542,2,General Lagos,36,0.0
543,2,General Lagos,37,0.0
544,2,General Lagos,38,0.0
545,2,General Lagos,39,0.0
546,2,General Lagos,40,0.0
547,2,General Lagos,41,0.0
548,2,General Lagos,42,0.0
549,2,General Lagos,43,0.0
550,2,General Lagos,44,0.0
551,2,General Lagos,45,0.0
552,3,Arica,0,809.0
553,3,Arica,1,0.0
554,3,Arica,2,0.0
555,3,Arica,3,0.0
556,3,Arica,4,0.0
557,3,Arica,5,0.0
558,3,Arica,6,0.0
559,3,Arica,7,0.0
560,3,Arica,8,0.0
561,3,Arica,9,0.0
562,3,Arica,10,0.0
563,3,Arica,11,0.0
564,3,Arica,12,0.0
565,3,Arica,13,0.0
566,3,Arica,14,0.0
567,3,Arica,15,0.0
568,3,Arica,16,0.0
569,3,Arica,17,0.0
570,3,Arica,18,0.0
571,3,Arica,19,0.0
572,3,Arica,20,0.0
573,3,Arica,21,0.0
574,3,Arica,22,0.0
575,3,Arica,23,0.0
576,3,Arica,24,0.0
577,3,Arica,25,0.0
578,3,Arica,26,0.0
579,3,Arica,27,0.0
580,3,Arica,28,0.0
581,3,Arica,29,0.0
582,3,Arica,30,0.0
583,3,Arica,31,0.0
584,3,Arica,32,0.0
585,3,Arica,33,0.0
586,3,Arica,34,0.0
587,3,Arica,35,0.0
588,3,Arica,36,0.0
589,3,Arica,37,0.0
590,3,Arica,38,0.0
591,3,Arica,39,0.0
592,3,Arica,40,0.0
593,3,Arica,41,0.0
594,3,Arica,42,0.0
595,3,Arica,43,0.0
596,3,Arica,44,0.0
597,3,Arica,45,0.0
598,3,Camarones,0,0.0
599,3,Camarones,1,0.0
600,3,Camarones,2,0.0
601,3,Camarones,3,0.0
602,3,Camarones,4,0.0
603,3,Camarones,5,0.0
604,3,Camarones,6,0.0
605,3,Camarones,7,0.0
606,3,Camarones,8,0.0
607,3,Camarones,9,0.0
608,3,Camarones,10,0.0
609,3,Camarones,11,0.0
610,3,Camarones,12,0.0
611,3,Camarones,13,0.0
612,3,Camarones,14,0.0
613,3,Camarones,15,0.0
614,3,Camarones,16,0.0
615,3,Camarones,17,0.0
616,3,Camarones,18,0.0
617,3,Camarones,19,0.0
618,3,Camarones,20,0.0
619,3,Camarones,21,0.0
620,3,Camarones,22,0.0
621,3,Camarones,23,0.0
622,3,Camarones,24,0.0
623,3,Camarones,25,0.0
624,3,Camarones,26,0.0
625,3,Camarones,27,0.0
626,3,Camarones,28,0.0
627,3,Camarones,29,0.0
628,3,Camarones,30,0.0
629,3,Camarones,31,0.0
630,3,Camarones,32,0.0
631,3,Camarones,33,0.0
632,3,Camarones,34,0.0
633,3,Camarones,35,0.0
634,3,Camarones,36,0.0
635,3,Camarones,37,0.0
636,3,Camarones,38,0.0
637,3,Camarones,39,0.0
638,3,Camarones,40,0.0
639,3,Camarones,41,0.0
640,3,Camarones,42,0.0
641,3,Camarones,43,0.0
642,3,Camarones,44,0.0
643,3,Camarones,45,0.0
644,3,Putre,0,0.0
645,3,Putre,1,0.0
646,3,Putre,2,0.0
647,3,Putre,3,0.0
648,3,Putre,4,0.0
649,3,Putre,5,0.0
650,3,Putre,6,0.0
651,3,Putre,7,0.0
652,3,Putre,8,0.0
653,3,Putre,9,0.0
654,3,Putre,10,0.0
655,3,Putre,11,0.0
656,3,Putre,12,0.0
657,3,Putre,13,0.0
658,3,Putre,14,0.0
659,3,Putre,15,0.0
660,3,Putre,16,0.0
661,3,Putre,17,0.0
662,3,Putre,18,0.0
663,3,Putre,19,0.0
664,3,Putre,20,0.0
665,3,Putre,21,0.0
666,3,Putre,22,0.0
667,3,Putre,23,0.0
668,3,Putre,24,0.0
669,3,Putre,25,0.0
670,3,Putre,26,0.0
671,3,Putre,27,0.0
672,3,Putre,28,0.0
673,3,Putre,29,0.0
674,3,Putre,30,0.0
675,3,Putre,31,0.0
676,3,Putre,32,0.0
677,3,Putre,33,0.0
678,3,Putre,34,0.0
679,3,Putre,35,0.0
680,3,Putre,36,0.0
681,3,Putre,37,0.0
682,3,Putre,38,0.0
683,3,Putre,39,0.0
684,3,Putre,40,0.0
685,3,Putre,41,0.0
686,3,Putre,42,0.0
687,3,Putre,43,0.0
688,3,Putre,44,0.0
689,3,Putre,45,0.0
690,3,General Lagos,0,0.0
691,3,General Lagos,1,0.0
692,3,General Lagos,2,0.0
693,3,General Lagos,3,0.0
694,3,General Lagos,4,0.0
695,3,General Lagos,5,0.0
696,3,General Lagos,6,0.0
697,3,General Lagos,7,0.0
698,3,General Lagos,8,0.0
699,3,General Lagos,9,0.0
700,3,General Lagos,10,0.0
701,3,General Lagos,11,0.0
702,3,General Lagos,12,0.0
703,3,General Lagos,13,0.0
704,3,General Lagos,14,0.0
705,3,General Lagos,15,0.0
706,3,General Lagos,16,0.0
707,3,General Lagos,17,0.0
708,3,General Lagos,18,0.0
709,3,General Lagos,19,0.0
710,3,General Lagos,20,0.0
711,3,General Lagos,21,0.0
712,3,General Lagos,22,0.0
713,3,General Lagos,23,0.0
714,3,General Lagos,24,0.0
715,3,General Lagos,25,0.0
716,3,General Lagos,26,0.0
717,3,General Lagos,27,0.0
718,3,General Lagos,28,0.0
719,3,General Lagos,29,0.0
720,3,General Lagos,30,0.0
721,3,General Lagos,31,0.0
722,3,General Lagos,32,0.0
723,3,General Lagos,33,0.0
724,3,General Lagos,34,0.0
725,3,General Lagos,35,0.0
726,3,General Lagos,36,0.0
727,3,General Lagos,37,0.0
728,3,General Lagos,38,0.0
729,3,General Lagos,39,0.0
730,3,General Lagos,40,0.0
731,3,General Lagos,41,0.0
732,3,General Lagos,42,0.0
733,3,General Lagos,43,0.0
734,3,General Lagos,44,0.0
735,3,General Lagos,45,0.0
736,4,Arica,0,0.0
737,4,Arica,1,0.0
738,4,Arica,2,0.0
739,4,Arica,3,0.0
740,4,Arica,4,0.0
741,4,Arica,5,0.0
742,4,Arica,6,0.0
743,4,Arica,7,0.0
744,4,Arica,8,0.0
745,4,Arica,9,0.0
746,4,Arica,10,0.0
747,4,Arica,11,0.0
748,4,Arica,12,0.0
749,4,Arica,13,0.0
750,4,Arica,14,0.0
751,4,Arica,15,0.0
752,4,Arica,16,0.0
753,4,Arica,17,0.0
754,4,Arica,18,0.0
755,4,Arica,19,0.0
756,4,Arica,20,0.0
757,4,Arica,21,0.0
758,4,Arica,22,0.0
759,4,Arica,23,0.0
760,4,Arica,24,0.0
761,4,Arica,25,0.0
762,4,Arica,26,0.0
763,4,Arica,27,0.0
764,4,Arica,28,0.0
765,4,Arica,29,0.0
766,4,Arica,30,0.0
767,4,Arica,31,0.0
768,4,Arica,32,0.0
769,4,Arica,33,0.0
770,4,Arica,34,0.0
771,4,Arica,35,0.0
772,4,Arica,36,0.0
773,4,Arica,37,0.0
774,4,Arica,38,0.0
775,4,Arica,39,0.0
776,4,Arica,40,0.0
777,4,Arica,41,0.0
778,4,Arica,42,0.0
779,4,Arica,43,0.0
780,4,Arica,44,0.0
781,4,Arica,45,0.0
782,4,Camarones,0,809.0
783,4,Camarones,1,0.0
784,4,Camarones,2,0.0
785,4,Camarones,3,0.0
786,4,Camarones,4,0.0
787,4,Camarones,5,0.0
788,4,Camarones,6,0.0
789,4,Camarones,7,0.0
790,4,Camarones,8,0.0
791,4,Camarones,9,0.0
792,4,Camarones,10,0.0
793,4,Camarones,11,0.0
794,4,Camarones,12,0.0
795,4,Camarones,13,0.0
796,4,Camarones,14,0.0
797,4,Camarones,15,0.0
798,4,Camarones,16,0.0
799,4,Camarones,17,0.0
800,4,Camarones,18,0.0
801,4,Camarones,19,0.0
802,4,Camarones,20,0.0
803,4,Camarones,21,0.0
804,4,Camarones,22,0.0
805,4,Camarones,23,0.0
806,4,Camarones,24,0.0
807,4,Camarones,25,0.0
808,4,Camarones,26,0.0
809,4,Camarones,27,0.0
810,4,Camarones,28,0.0
811,4,Camarones,29,0.0
812,4,Camarones,30,0.0
813,4,Camarones,31,0.0
814,4,Camarones,32,0.0
815,4,Camarones,33,0.0
816,4,Camarones,34,0.0
817,4,Camarones,35,0.0
818,4,Camarones,36,0.0
819,4,Camarones,37,0.0
820,4,Camarones,38,0.0
821,4,Camarones,39,0.0
822,4,Camarones,40,0.0
823,4,Camarones,41,0.0
824,4,Camarones,42,0.0
825,4,Camarones,43,0.0
826,4,Camarones,44,0.0
827,4,Camarones,45,0.0
828,4,Putre,0,0.0
829,4,Putre,1,0.0
830,4,Putre,2,0.0
831,4,Putre,3,0.0
832,4,Putre,4,0.0
833,4,Putre,5,0.0
834,4,Putre,6,0.0
835,4,Putre,7,0.0
836,4,Putre,8,0.0
837,4,Putre,9,0.0
838,4,Putre,10,0.0
839,4,Putre,11,0.0
840,4,Putre,12,0.0
841,4,Putre,13,0.0
842,4,Putre,14,0.0
843,4,Putre,15,0.0
844,4,Putre,16,0.0
845,4,Putre,17,0.0
846,4,Putre,18,0.0
847,4,Putre,19,0.0
848,4,Putre,20,0.0
849,4,Putre,21,0.0
850,4,Putre,22,0.0
851,4,Putre,23,0.0
852,4,Putre,24,0.0
853,4,Putre,25,0.0
854,4,Putre,26,0.0
855,4,Putre,27,0.0
856,4,Putre,28,0.0
857,4,Putre,29,0.0
858,4,Putre,30,0.0
859,4,Putre,31,0.0
860,4,Putre,32,0.0
861,4,Putre,33,0.0
862,4,Putre,34,0.0
863,4,Putre,35,0.0
864,4,Putre,36,0.0
865,4,Putre,37,0.0
866,4,Putre,38,0.0
867,4,Putre,39,0.0
868,4,Putre,40,0.0
869,4,Putre,41,0.0
870,4,Putre,42,0.0
871,4,Putre,43,0.0
872,4,Putre,44,0.0
873,4,Putre,45,0.0
874,4,General Lagos,0,0.0
875,4,General Lagos,1,0.0
876,4,General Lagos,2,0.0
877,4,General Lagos,3,0.0
878,4,General Lagos,4,0.0
879,4,General Lagos,5,0.0
880,4,General Lagos,6,0.0
881,4,General Lagos,7,0.0
882,4,General Lagos,8,0.0
883,4,General Lagos,9,0.0
884,4,General Lagos,10,0.0
885,4,General Lagos,11,0.0
886,4,General Lagos,12,0.0
887,4,General Lagos,13,0.0
888,4,General Lagos,14,0.0
889,4,General Lagos,15,0.0
890,4,General Lagos,16,0.0
891,4,General Lagos,17,0.0
892,4,General Lagos,18,0.0
893,4,General Lagos,19,0.0
894,4,General Lagos,20,0.0
895,4,General Lagos,21,0.0
896,4,General Lagos,22,0.0
897,4,General Lagos,23,0.0
898,4,General Lagos,24,0.0
899,4,General Lagos,25,0.0
900,4,General Lagos,26,0.0
901,4,General Lagos,27,0.0
902,4,General Lagos,28,0.0
903,4,General Lagos,29,0.0
904,4,General Lagos,30,0.0
905,4,General Lagos,31,0.0
906,4,General Lagos,32,0.0
907,4,General Lagos,33,0.0
908,4,General Lagos,34,0.0
909,4,General Lagos,35,0.0
910,4,General Lagos,36,0.0
911,4,General Lagos,37,0.0
912,4,General Lagos,38,0.0
913,4,General Lagos,39,0.0
914,4,General Lagos,40,0.0
915,4,General Lagos,41,0.0
916,4,General Lagos,42,0.0
917,4,General Lagos,43,0.0
918,4,General Lagos,44,0.0
919,4,General Lagos,45,0.0
920,5,Arica,0,0.0
921,5,Arica,1,0.0
922,5,Arica,2,0.0
923,5,Arica,3,0.0
924,5,Arica,4,0.0
925,5,Arica,5,0.0
926,5,Arica,6,0.0
927,5,Arica,7,0.0
928,5,Arica,8,0.0
929,5,Arica,9,0.0
930,5,Arica,10,0.0
931,5,Arica,11,0.0
932,5,Arica,12,0.0
933,5,Arica,13,0.0
934,5,Arica,14,0.0
935,5,Arica,15,0.0
936,5,Arica,16,0.0
937,5,Arica,17,0.0
938,5,Arica,18,0.0
939,5,Arica,19,0.0
940,5,Arica,20,0.0
941,5,Arica,21,0.0
942,5,Arica,22,0.0
943,5,Arica,23,0.0
944,5,Arica,24,0.0
945,5,Arica,25,0.0
946,5,Arica,26,0.0
947,5,Arica,27,0.0
